word,back,tags
停泊地,<b>Reading:</b> ていはくち<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) anchorage (area); moorage; roadstead,N2 kanji
定期昇給,<b>Reading:</b> ていきしょうきゅう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) regular (annual) pay raise,N2 kanji
展望塔,<b>Reading:</b> てんぼうとう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) conning tower,N2 kanji
店頭販売,<b>Reading:</b> てんとうはんばい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru) over-the-counter sales; selling over the counter,N2 kanji
渡航者,<b>Reading:</b> とこうしゃ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) passenger; visitor; traveler; traveller,N2 kanji
渡来人,<b>Reading:</b> とらいじん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Chinese and Korean people who settled in ancient Japan and introduced culture and technology from continental Asia (4th-7th centuries CE) <i>(historical term)</i>,N2 kanji
登山靴,<b>Reading:</b> とざんぐつ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) mountaineering boots; climbing boots<br>2. (noun (common) (futsuumeishi)) hiking boots; trekking boots,N2 kanji
当歳馬,<b>Reading:</b> とうさいば<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) yearling; one-year-old horse,N2 kanji
到着時刻,<b>Reading:</b> とうちゃくじこく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) arrival time<br><br><b>Examples:</b><br>1. ロサンゼルス到着時刻は何時ですか。<br>→ What's the arrival time in Los Angeles?,N2 kanji
特捜部,<b>Reading:</b> とくそうぶ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) special investigation department,N2 kanji
熱交換器,<b>Reading:</b> ねつこうかんき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) heat exchanger,N2 kanji
年齢制限,<b>Reading:</b> ねんれいせいげん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) age limit; age limits,N2 kanji
販売価格,<b>Reading:</b> はんばいかかく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) selling price,N2 kanji
販売元,<b>Reading:</b> はんばいもと<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) seller; selling agency; sales agent,N2 kanji
販売部,<b>Reading:</b> はんばいぶ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) sales department<br><br><b>Examples:</b><br>1. 彼が販売部の責任者だ。<br>→ He's in charge of the sales department.,N2 kanji
疲労感,<b>Reading:</b> ひろうかん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) tired feeling; feeling of exhaustion; sense of fatigue; fatigability<br><br><b>Examples:</b><br>1. 常に疲労感があります。<br>→ I always have a tired feeling.,N2 kanji
皮脂腺,<b>Reading:</b> ひしせん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) sebaceous gland,N2 kanji
皮膚科医,<b>Reading:</b> ひふかい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) dermatologist,N2 kanji
皮膚科学,<b>Reading:</b> ひふかがく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no') dermatology,N2 kanji
被害額,<b>Reading:</b> ひがいがく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) cost of damage<br><br><b>Examples:</b><br>1. 被害額は相当なものになるだろう。<br>→ The damage will cost us a lot of money.,N2 kanji
夫婦別姓,<b>Reading:</b> ふうふべっせい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) use of separate surnames by a married couple,N2 kanji
普通郵便,<b>Reading:</b> ふつうゆうびん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) ordinary mail (post),N2 kanji
武力介入,<b>Reading:</b> ぶりょくかいにゅう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) armed intervention,N2 kanji
舞踊家,<b>Reading:</b> ぶようか<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) dancer; dancing master; dancing mistress,N2 kanji
舞踊団,<b>Reading:</b> ぶようだん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) dance troupe,N2 kanji
法律違反,<b>Reading:</b> ほうりついはん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) violation of the law<br><br><b>Examples:</b><br>1. そういう行為は法律違反だ。<br>→ Such a deed is an offense against the law.,N2 kanji
無煙火薬,<b>Reading:</b> むえんかやく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) smokeless (gun)powder,N2 kanji
有料駐車場,<b>Reading:</b> ゆうりょうちゅうしゃじょう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) toll parking lot; toll car park,N2 kanji
両替手数料,<b>Reading:</b> りょうがえてすうりょう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) commission for an exchange,N2 kanji
両替所,<b>Reading:</b> りょうがえじょ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) currency exchange counter; bureau de change<br><br><b>Examples:</b><br>1. 両替所はどこですか。<br>→ Where is the money exchange counter?,N2 kanji
量販店,<b>Reading:</b> りょうはんてん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) volume retailer; mass marketer; emporium,N2 common kanji
冷凍機,<b>Reading:</b> れいとうき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) refrigerator; freezer,N2 kanji
冷凍室,<b>Reading:</b> れいとうしつ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) freezing compartment; freezer,N2 kanji
連絡会議,<b>Reading:</b> れんらくかいぎ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) liaison conference,N2 kanji
連絡切符,<b>Reading:</b> れんらくきっぷ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) connection (interline) ticket,N2 kanji
路上駐車,<b>Reading:</b> ろじょうちゅうしゃ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) street parking; on-street parking<br><br><b>Examples:</b><br>1. 警察はたいてい路上駐車の車に目をつむる。<br>→ The police usually close their eyes to cars parked on the street.,N2 kanji
軟判定識別器,<b>Reading:</b> なんはんていしきべつき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) soft-decision discriminator,N2 kanji
浮かす,"<b>Reading:</b> うかす<br><br><b>Meanings:</b><br>1. (Godan verb with 'su' ending; transitive verb) to float<br>2. (Godan verb with 'su' ending; transitive verb) to save (on one's expenses); to scrimp<br>3. (Godan verb with 'su' ending; transitive verb) to half-rise, e.g. to one's feet<br><br><b>Examples:</b><br>1. 安いホテルに泊まって旅費を浮かした。<br>→ I saved on travelling expenses by staying at a cheap hotel.",N2 kanji
絡める,<b>Reading:</b> からめる<br><br><b>Meanings:</b><br>1. (Ichidan verb; transitive verb) to entwine; to twine around; to mix together<br>2. (Ichidan verb; transitive verb) to coordinate (with)<br>3. (Ichidan verb; transitive verb) to arrest [esp. 搦める],N2 kanji
お世話をする,"<b>Reading:</b> おせわをする<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.); suru verb - included) to take care of<br><br><b>Examples:</b><br>1. 今から彼女があなたのお世話をします。<br>→ She will care for you from now on.",N2 kanji
紹介文,<b>Reading:</b> しょうかいぶん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) introductory text; introductory essay,N2 common kanji
鰺刺,"<b>Reading:</b> あじさし, アジサシ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) tern (esp. the common tern, Sterna hirundo) <i>(word usually written using kana alone)</i>",N2 kanji
極鰺刺,"<b>Reading:</b> きょくあじさし, キョクアジサシ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Arctic tern (Sterna paradisaea) <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. あなたはキョクアジサシという鳥のことを聞いたことがありますか。<br>→ Have you heard of a bird called the Arctic Tern?",N2 kanji
背黒鰺刺,"<b>Reading:</b> セグロアジサシ, せぐろあじさし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) sooty tern (Onychoprion fuscatus) <i>(word usually written using kana alone)</i>",N2 kanji
被補助人,<b>Reading:</b> ひほじょにん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) person subject to a limited guardianship,N2 kanji
お手前,<b>Reading:</b> おてまえ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) tea-ceremony procedures; skill at serving tea<br>2. (noun (common) (futsuumeishi)) skill; dexterity; artistry; ingenuity<br>3. (pronoun) you [used mainly between samurai of equal rank] <i>(archaic)</i>,N2 kanji
引き延ばし,<b>Reading:</b> ひきのばし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) extension; prolongation<br>2. (noun (common) (futsuumeishi)) enlargement (e.g. of a photograph)<br><br><b>Examples:</b><br>1. 引き伸ばしをしてほしかった写真は、いつできるのですか。<br>→ When will they have that picture ready that I wanted to get blown up?,N2 common kanji
押し倒し,<b>Reading:</b> おしたおし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) oshitaoshi; (frontal) push-down; (win by) knocking down opponent by pushing him with hand(s) rested on his body,N2 kanji
甘夏柑,<b>Reading:</b> あまなつかん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) amanatsu (Citrus natsudaidai); Japanese summer orange; less sour variety of the natsumikan,N2 kanji
甘夏,"<b>Reading:</b> あまなつ, アマナツ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) amanatsu (Citrus natsudaidai); Japanese summer orange; less sour variety of the natsumikan <i>(word usually written using kana alone)</i>",N2 kanji
御神体,"<b>Reading:</b> ごしんたい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) shintai; object of worship believed to contain the spirit of a deity, typically housed in a shrine <i>(honorific or respectful (sonkeigo) language)</i>",N2 kanji
誤爆,<b>Reading:</b> ごばく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru) bombing (shelling) the wrong target; (be killed by) friendly fire<br><br><b>Examples:</b><br>1. 海軍のジェット機はとんでもない方向に飛行して、味方の軍隊を誤爆した模様だ。<br>→ It seems the navy jets had a major screw-up in navigation and they bombed their own troops by mistake.,N2 kanji
硬骨魚,<b>Reading:</b> こうこつぎょ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) bony fish; osteichthyan,N2 kanji
あばら屋,<b>Reading:</b> あばらや<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) dilapidated house; tumbledown house; hovel; miserable shack<br>2. (noun (common) (futsuumeishi)) my house; my home <i>(humble (kenjougo) language)</i><br>3. (noun (common) (futsuumeishi)) small resting place comprising four pillars and a roof (with no walls) <i>(archaic)</i>,N2 kanji
差し込み,<b>Reading:</b> さしこみ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) insertion<br>2. (noun (common) (futsuumeishi)) plug; (electrical) outlet; power point<br>3. (noun (common) (futsuumeishi)) spasm of pain; griping pain; (fit of) convulsions; stitch,N2 kanji
再販売,<b>Reading:</b> さいはんばい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) resale,N2 kanji
若奥様,<b>Reading:</b> わかおくさま<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) young wife; young married woman,N2 kanji
吹き付け,<b>Reading:</b> ふきつけ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) spraying,N2 kanji
川舟,"<b>Reading:</b> かわぶね, かせん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) riverboat; rivercraft",N2 kanji
叩き込み,<b>Reading:</b> はたきこみ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) hatakikomi; slapdown,N2 kanji
遅払い,<b>Reading:</b> ちはらい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) delay in payment,N2 kanji
泥流,<b>Reading:</b> でいりゅう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) (volcanic) mud flow,N2 kanji
渡し込み,<b>Reading:</b> わたしこみ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) technique of throwing one's opponent by pushing his chest while holding his thigh; thigh-grabbing push down,N2 kanji
配偶子,<b>Reading:</b> はいぐうし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) gamete,N2 kanji
髪型,<b>Reading:</b> かみがた<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) hair style; coiffure; hairdo<br><br><b>Examples:</b><br>1. 彼の髪型は時代遅れだ。<br>→ His hair style is behind the time.<br>2. それはとてもよく似合う髪形だ。<br>→ That's a very becoming hairstyle.,N2 common kanji
皮脂,<b>Reading:</b> ひし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) sebum; sebaceous matter,N2 kanji
被相続人,<b>Reading:</b> ひそうぞくにん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) decedent; deceased; inheritee,N2 kanji
払い下げ,<b>Reading:</b> はらいさげ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) sale (usu. of unwanted government assets); disposal,N2 kanji
払子,<b>Reading:</b> ほっす<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) hossu; (ceremonial) fly whisk; horse tail whisk,N2 kanji
歩幅,<b>Reading:</b> ほはば<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) (length of one's) step; stride; pace,N2 kanji
葉たばこ,<b>Reading:</b> はタバコ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) leaf tobacco,N2 kanji
浴びせ倒し,<b>Reading:</b> あびせたおし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) pushing down (one's opponent) by leaning on (him),N2 kanji
魯鈍,<b>Reading:</b> ろどん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) imbecility; stupidity,N2 kanji
腕骨,<b>Reading:</b> わんこつ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) wristbone; carpus; carpal bone,N2 kanji
お告げ,<b>Reading:</b> おつげ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) oracle; revelation; divine message,N2 kanji
環形動物,<b>Reading:</b> かんけいどうぶつ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) annelid,N2 kanji
甘柿,<b>Reading:</b> あまがき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) sweet persimmon,N2 kanji
途,"<b>Reading:</b> と, ど<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) way; route",N2 common kanji
投了,<b>Reading:</b> とうりょう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb) resignation; giving up the game for lost,N2 kanji
二の腕,<b>Reading:</b> にのうで<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) upper arm<br>2. (noun (common) (futsuumeishi)) lower arm <i>(archaic)</i>,N2 kanji
舞,<b>Reading:</b> まい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) dancing; dance<br><br><b>Examples:</b><br>1. ダンサーの優美な舞は観衆を魅了した。<br>→ The dancer's graceful action charmed the audience.,N2 common kanji
木偶,"<b>Reading:</b> でく, もくぐう, ぼくぐう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) wooden doll; wooden figure<br>2. (noun (common) (futsuumeishi)) puppet<br>3. (noun (common) (futsuumeishi)) blockhead; good-for-nothing; fool",N2 kanji
狷介,<b>Reading:</b> けんかい<br><br><b>Meanings:</b><br>1. (adjectival nouns or quasi-adjectives (keiyodoshi)) obstinate; stubborn; headstrong; self-centred; self-centered,N2 kanji
α粒子,<b>Reading:</b> アルファりゅうし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) alpha particle,N2 kanji
インフレ傾向,<b>Reading:</b> インフレけいこう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) inflationary trend; inflationary tendency,N2 kanji
ウムラウト符号,<b>Reading:</b> ウムラウトふごう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) umlaut,N2 kanji
アーク溶接,<b>Reading:</b> アークようせつ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) arc welding,N2 kanji
アイソトープ治療,<b>Reading:</b> アイソトープちりょう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) isotope therapy,N2 kanji
アルカリ乾電池,<b>Reading:</b> アルカリかんでんち<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) alkaline battery,N2 kanji
アンゴラ猫,<b>Reading:</b> アンゴラねこ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Angora cat,N2 kanji
イオン化傾向,<b>Reading:</b> イオンかけいこう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) ionization tendency; ionisation tendency,N2 kanji
イオン交換,<b>Reading:</b> イオンこうかん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) ion exchange,N2 kanji
インシュリンショック療法,<b>Reading:</b> インシュリンショックりょうほう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) insulin shock therapy,N2 kanji
エマルジョン塗料,<b>Reading:</b> エマルジョンとりょう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) emulsion paint,N2 kanji
カタログ販売,<b>Reading:</b> カタログはんばい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) catalog retailing; catalogue retailing,N2 kanji
ガス交換,<b>Reading:</b> ガスこうかん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) gas exchange,N2 kanji
ガス突出,<b>Reading:</b> ガスとっしゅつ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) outburst of gas,N2 kanji
ガス溶接,<b>Reading:</b> ガスようせつ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) gas welding,N2 kanji
キレート滴定,<b>Reading:</b> キレートてきてい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) chelatometric titration,N2 kanji
クロスバー交換機,<b>Reading:</b> クロスバーこうかんき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) crossbar switchboard,N2 kanji
コード刺繍,<b>Reading:</b> コードししゅう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) cord embroidery,N2 kanji
コルク抜き,<b>Reading:</b> コルクぬき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) corkscrew,N2 kanji
コロイド溶液,<b>Reading:</b> コロイドようえき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) colloidal solution,N2 kanji
コロイド粒子,<b>Reading:</b> コロイドりゅうし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) colloidal particle,N2 kanji
ゴム靴,"<b>Reading:</b> ゴムぐつ, ガムぐつ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) rubber shoes; rubber boots; wellingtons",N2 kanji
シャム双生児,<b>Reading:</b> シャムそうせいじ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Siamese twins,N2 kanji
シャム猫,<b>Reading:</b> シャムねこ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Siamese cat,N2 kanji
スケート靴,<b>Reading:</b> スケートぐつ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) skates; ice skates,N2 kanji
スタンプ販売,<b>Reading:</b> スタンプはんばい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) stamp trading,N2 kanji
０歳,"<b>Reading:</b> ゼロさい, れいさい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) under 1 year old (of a baby); 0 years old",N2 kanji
ソフト帽,<b>Reading:</b> ソフトぼう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) felt hat,N2 kanji
トルコ帽,<b>Reading:</b> トルコぼう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) fez; tarboosh,N2 kanji
バスに乗り遅れる,"<b>Reading:</b> バスにのりおくれる<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.); Ichidan verb) to fall behind the times; to miss out (on an opportunity); to miss the boat; to miss the bus <i>(idiomatic expression)</i>",N2 kanji
パナマ帽,<b>Reading:</b> パナマぼう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) panama hat,N2 kanji
ビニールシート床材,<b>Reading:</b> ビニールシートゆかざい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) vinyl sheet flooring,N2 kanji
フィードバック制御,<b>Reading:</b> フィードバックせいぎょ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) feedback control,N2 kanji
フェルミ粒子,<b>Reading:</b> フェルミりゅうし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) fermion,N2 kanji
フランス刺繍,<b>Reading:</b> フランスししゅう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) embroidery,N2 kanji
プッシュプル増幅器,<b>Reading:</b> プッシュプルぞうふくき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) push-pull amplifier,N2 kanji
ベレー帽,<b>Reading:</b> ベレーぼう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) beret,N2 kanji
ベンガル山猫,"<b>Reading:</b> ベンガルやまねこ, ベンガルヤマネコ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) leopard cat (Prionailurus bengalensis) <i>(word usually written using kana alone)</i>",N2 kanji
ペルシャ猫,"<b>Reading:</b> ペルシャねこ, ペルシアねこ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Persian cat<br><br><b>Examples:</b><br>1. ペルシャ猫がテーブルの下で眠っていた。<br>→ A Persian cat was sleeping under the table.",N2 kanji
ホルモン療法,<b>Reading:</b> ホルモンりょうほう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) hormone therapy,N2 kanji
ボース粒子,<b>Reading:</b> ボースりゅうし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) boson,N2 kanji
マットに沈む,"<b>Reading:</b> マットにしずむ<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.); Godan verb with 'mu' ending) to be knocked out; to be overwhelmed; to be flabbergasted; to be thrown for a loop",N2 kanji
マンガン乾電池,<b>Reading:</b> マンガンかんでんち<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) manganese dry cell,N2 kanji
マンクス猫,<b>Reading:</b> マンクスねこ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Manx cat,N2 kanji
ミシン刺繍,<b>Reading:</b> ミシンししゅう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) machine embroidery,N2 kanji
メキシコ湾流,<b>Reading:</b> メキシコわんりゅう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Gulf Stream,N2 kanji
モールス符号,<b>Reading:</b> モールスふごう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Morse code (esp. the code),N2 kanji
モル沸点上昇,<b>Reading:</b> モルふってんじょうしょう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) molar elevation,N2 kanji
ヨーロッパ山猫,"<b>Reading:</b> ヨーロッパやまねこ, ヨーロッパヤマネコ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) European wildcat (Felis silvestris) <i>(word usually written using kana alone)</i>",N2 kanji
ラジウム療法,<b>Reading:</b> ラジウムりょうほう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) radium therapy,N2 kanji
リビア山猫,"<b>Reading:</b> リビアやまねこ, リビアヤマネコ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) African wildcat (Felis lybica) <i>(word usually written using kana alone)</i>",N2 kanji
リンパ浮腫,<b>Reading:</b> リンパふしゅ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) lymphedema; lymphoedema,N2 kanji
レーザー治療,<b>Reading:</b> レーザーちりょう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) laser therapy,N2 kanji
ローレンツ変換,<b>Reading:</b> ローレンツへんかん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Lorentz transformation,N2 kanji
葦船,<b>Reading:</b> あしぶね<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) papyrus boat,N2 kanji
安全帽,<b>Reading:</b> あんぜんぼう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) safety helmet; crash helmet; hard hat,N2 kanji
暗示療法,<b>Reading:</b> あんじりょうほう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) suggestive therapy,N2 kanji
依存効果,<b>Reading:</b> いそんこうか<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) dependence effect,N2 kanji
意識一般,<b>Reading:</b> いしきいっぱん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) transcendental appreciation,N2 kanji
異形配偶子,<b>Reading:</b> いけいはいぐうし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) anisogamete,N2 kanji
異常震域,<b>Reading:</b> いじょうしんいき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) region of anomalous seismic intensity,N2 kanji
違法性,<b>Reading:</b> いほうせい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) illegality,N2 kanji
違命,<b>Reading:</b> いめい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru) disobedience,N2 kanji
一般意味論,<b>Reading:</b> いっぱんいみろん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) general semantics,N2 kanji
一般角,<b>Reading:</b> いっぱんかく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) general angle,N2 kanji
一般官庁,<b>Reading:</b> いっぱんかんちょう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) general government office,N2 kanji
一般式,<b>Reading:</b> いっぱんしき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) general expression,N2 kanji
一般質問,<b>Reading:</b> いっぱんしつもん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) general interpellation,N2 kanji
一般消費税,<b>Reading:</b> いっぱんしょうひぜい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) general consumption tax,N2 kanji
一般相対性理論,<b>Reading:</b> いっぱんそうたいせいりろん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) general theory of relativity,N2 kanji
引違い戸,<b>Reading:</b> ひきちがいど<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) double sliding door,N2 kanji
烏口突起,<b>Reading:</b> うこうとっき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) coracoid process,N2 kanji
鰻筒,<b>Reading:</b> うなぎづつ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) eel trap,N2 kanji
運動療法,<b>Reading:</b> うんどうりょうほう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) therapeutic exercise,N2 kanji
永久硬水,<b>Reading:</b> えいきゅうこうすい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) permanent hard water,N2 kanji
