word,back,tags
ＩＣタグ,"<b>Reading:</b> アイシータグ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) IC tag (integrated circuit tag, used as an alternative to bar codes)",non_jlpt kanji
ＥＴＣ,"<b>Reading:</b> イー・ティー・シー, イーティーシー<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) electronic toll collection system; ETC",non_jlpt kanji
ＳＮＳ,"<b>Reading:</b> エス・エヌ・エス, エスエヌエス<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) social networking service; SNS; social media",non_jlpt kanji
鉞,"<b>Reading:</b> まさかり, マサカリ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) broadaxe; battle axe <i>(word usually written using kana alone)</i>",non_jlpt kanji
鸞,<b>Reading:</b> らん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) luan (mythical Chinese bird),non_jlpt kanji
瓜蝿,"<b>Reading:</b> うりばえ, ウリバエ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) cucurbit leaf beetle (Aulacophora femoralis) <i>(word usually written using kana alone; rare term)</i>",non_jlpt kanji
糠蝿,<b>Reading:</b> ぬかばえ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) biting midge (any insect of family Ceratopogonidae); no-see-um <i>(rare term)</i><br>2. (noun (common) (futsuumeishi)) plant hopper (any insect of family Delphacidae),non_jlpt kanji
たま蠅,"<b>Reading:</b> たまばえ, タマバエ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) gall midge (any insect of family Cecidomyiidae) <i>(word usually written using kana alone)</i>",non_jlpt kanji
虱蠅,"<b>Reading:</b> しらみばえ, シラミバエ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) louse fly (any fly of family Hippoboscidae) <i>(word usually written using kana alone)</i>",non_jlpt kanji
琵琶鱒,"<b>Reading:</b> びわます, ビワマス<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) biwa trout (Oncorhynchus masou rhodurus); biwa salmon <i>(word usually written using kana alone)</i>",non_jlpt kanji
蒴,<b>Reading:</b> さく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) capsule (moss sporangium)<br>2. (noun (common) (futsuumeishi)) capsule (type of dehiscent fruit),non_jlpt kanji
葯,<b>Reading:</b> やく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) anther,non_jlpt kanji
斑蜘蛛,<b>Reading:</b> まだらぐも<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Nephila clavata (Oriental species of golden orb-weaving spider) <i>(rare term)</i>,non_jlpt kanji
蟹蜘蛛,"<b>Reading:</b> かにぐも, カニグモ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) crab spider (any spider of family Thomisidae) <i>(word usually written using kana alone)</i>",non_jlpt kanji
蟻蜘蛛,"<b>Reading:</b> ありぐも, アリグモ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Myrmarachne japonica (species of ant-mimicking spider) <i>(word usually written using kana alone)</i>",non_jlpt kanji
ＮＩＭＢＹ,<b>Reading:</b> ニンビー<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) NIMBY (not in my back yard); Nimby,non_jlpt kanji
赫奕,"<b>Reading:</b> かくえき, かくやく<br><br><b>Meanings:</b><br>1. ('taru' adjective; adverb taking the 'to' particle) bright; beaming; brilliant; glowing <i>(archaic)</i>",non_jlpt kanji
ＯＧ,"<b>Reading:</b> オー・ジー, オージー<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) old girl; former female student; alumna<br>2. (noun (common) (futsuumeishi)) office girl",non_jlpt kanji
撰,"<b>Reading:</b> せん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun, used as a suffix) anthology (of poetry, etc.); compilation; collection; selection [sometimes confused with 選]",non_jlpt kanji
尖鼠,"<b>Reading:</b> とがりねずみ, トガリネズミ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) shrew (any rodent of family Soricidae, esp. those of genus Sorex) <i>(word usually written using kana alone)</i>",non_jlpt kanji
祓串,<b>Reading:</b> はらえぐし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) tamagushi used at Ise Shrine's purification ceremonies <i>(rare term)</i>,non_jlpt kanji
胙,<b>Reading:</b> ひもろぎ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) offerings of food (to the gods) <i>(archaic)</i>,non_jlpt kanji
藁筵,<b>Reading:</b> わらむしろ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) straw mat <i>(rare term)</i>,non_jlpt kanji
衵,<b>Reading:</b> あこめ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) layer of clothing worn by nobles (worn beneath the robe but over the undergarments) <i>(archaic)</i>,non_jlpt kanji
柃,"<b>Reading:</b> ヒサカキ, ひさぎ, ひさかき, ヒサギ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Eurya japonica (species of evergreen related to sakaki) <i>(word usually written using kana alone)</i>",non_jlpt kanji
楚,"<b>Reading:</b> すわえ, ずわえ, すわい, ずわい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) switch (long, slender shoot of a tree) <i>(archaic)</i><br>2. (noun (common) (futsuumeishi)) switch (cane used for flogging) <i>(archaic)</i>",non_jlpt kanji
孕み,<b>Reading:</b> はらみ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) conception; pregnancy,non_jlpt kanji
賺す,<b>Reading:</b> すかす<br><br><b>Meanings:</b><br>1. (Godan verb with 'su' ending) to coax; to cajole; to humour (humor); to wheedle,non_jlpt kanji
隋,<b>Reading:</b> ずい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Sui dynasty (of China; 581-618) <i>(historical term)</i>,non_jlpt kanji
賤,"<b>Reading:</b> しず, せん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) lowly person; lowliness <i>(archaic)</i><br>2. (pronoun) I [used by male entertainers] <i>(archaic; humble (kenjougo) language)</i>",non_jlpt kanji
鍵,"<b>Reading:</b> けん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) key (on a piano, organ, etc.)",non_jlpt kanji
亢,"<b>Reading:</b> こう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Chinese ""Neck"" constellation (one of the 28 mansions)",non_jlpt kanji
觜,"<b>Reading:</b> し<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Chinese ""Turtle Beak"" constellation (one of the 28 mansions)",non_jlpt kanji
畢,"<b>Reading:</b> ひつ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Chinese ""Net"" constellation (one of the 28 mansions)",non_jlpt kanji
軫,"<b>Reading:</b> しん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Chinese ""Chariot"" constellation (one of the 28 mansions)",non_jlpt kanji
婁,"<b>Reading:</b> ろう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Chinese ""Bond"" constellation (one of the 28 mansions)",non_jlpt kanji
菅,"<b>Reading:</b> すげ, すが, スゲ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) sedge (Cyperaceae spp., esp. members of genus Carex) <i>(word usually written using kana alone)</i>",non_jlpt common kanji
喉,"<b>Reading:</b> こん, こう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) fish <i>(archaic; female term or language)</i><br>2. (suffix; counter) counter for fish",non_jlpt kanji
塵,<b>Reading:</b> じん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) defilement; impurity; affliction<br>2. (noun (common) (futsuumeishi)) object (perceived with the mind or the senses)<br>3. (numeric) one billionth,non_jlpt kanji
埃,<b>Reading:</b> あい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) one ten-billionth<br>2. (noun (common) (futsuumeishi)) Egypt <i>(abbreviation)</i>,non_jlpt kanji
梏桎,<b>Reading:</b> こくしつ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) fetters; bonds <i>(rare term)</i>,non_jlpt kanji
訃,<b>Reading:</b> ふ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) news of someone's death,non_jlpt kanji
斬,<b>Reading:</b> ざん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) beheading; decapitation <i>(rare term)</i>,non_jlpt kanji
杖,<b>Reading:</b> じょう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) public caning (60-100 strokes; second least severe of the five ritsuryō punishments) <i>(historical term)</i>,non_jlpt kanji
笞,<b>Reading:</b> ち<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) caning (10-50 strokes; least severe of the five ritsuryō punishments) <i>(historical term)</i>,non_jlpt kanji
笞,<b>Reading:</b> しもと<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) scourge; whip; switch <i>(archaic; word usually written using kana alone)</i>,non_jlpt kanji
尻ぺんぺん,<b>Reading:</b> しりぺんぺん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru) spanking the bottom; spanking <i>(colloquial)</i>,non_jlpt kanji
３Ｐ,<b>Reading:</b> さんピー<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) threesome (sexual activity) <i>(colloquial)</i>,non_jlpt kanji
顎のしゃくれた,"<b>Reading:</b> あごのしゃくれた<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.)) (person) with a turned-up chin",non_jlpt kanji
顎がしゃくれる,"<b>Reading:</b> あごがしゃくれる<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.); Ichidan verb) to have a protruding chin; to have a turned-up chin",non_jlpt kanji
鰾,"<b>Reading:</b> ふえ, うきぶくろ, ひょう, ほばら, ほはら<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) swim bladder; air bladder",non_jlpt kanji
楯鱗,<b>Reading:</b> じゅんりん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) placoid scale,non_jlpt kanji
櫛鱗,<b>Reading:</b> しつりん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no') ctenoid scale,non_jlpt kanji
讖,<b>Reading:</b> しん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) foretelling; prophecy <i>(rare term)</i>,non_jlpt kanji
誰かさん,"<b>Reading:</b> だれかさん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) a certain someone; you-know-who <i>(jocular, humorous term)</i>",non_jlpt kanji
ＧＷ,"<b>Reading:</b> ジー・ダブリュー, ジーダブリュー<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Golden Week (early-May holiday season in Japan)",non_jlpt kanji
脾,"<b>Reading:</b> ひ, よこし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) spleen",non_jlpt kanji
腑,<b>Reading:</b> ふ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) internal organ; viscera; gut,non_jlpt kanji
唖々,"<b>Reading:</b> ああ<br><br><b>Meanings:</b><br>1. (adverb (fukushi); adverb taking the 'to' particle) caw (of a crow, etc.) <i>(archaic; onomatopoeic or mimetic word)</i>",non_jlpt kanji
宋,<b>Reading:</b> そう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Song dynasty (of China; 960-1279); Sung dynasty <i>(historical term)</i><br>2. (noun (common) (futsuumeishi)) Liu Song dynasty (of China; 420-479); Liu Sung dynasty <i>(historical term)</i><br>3. (noun (common) (futsuumeishi)) Song (ancient Chinese state; 11th century-286 BCE); Sung <i>(historical term)</i>,non_jlpt kanji
櫃,"<b>Reading:</b> ひつ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) chest; coffer <i>(word usually written using kana alone)</i><br>2. (noun (common) (futsuumeishi)) rice tub; lidded round, wooden container for cooked rice",non_jlpt kanji
贅する,<b>Reading:</b> ぜいする<br><br><b>Meanings:</b><br>1. (suru verb - special class; transitive verb) to say more than necessary <i>(archaic)</i>,non_jlpt kanji
牢,<b>Reading:</b> ろう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) prison; jail; gaol<br>2. ('taru' adjective) firm; solid; strong <i>(obsolete term)</i>,non_jlpt kanji
ＴＯＥＩＣ,<b>Reading:</b> トーイック<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) TOEIC; Test of English for International Communication,non_jlpt kanji
ベタ惚れ,"<b>Reading:</b> ベタぼれ, べたぼれ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru) (falling) deeply in love<br><br><b>Examples:</b><br>1. 彼は彼女にべたぼれだ。<br>→ He's deeply attached to her.",non_jlpt kanji
蕾む,<b>Reading:</b> つぼむ<br><br><b>Meanings:</b><br>1. (Godan verb with 'mu' ending; intransitive verb) to bud; to be budding <i>(archaic)</i>,non_jlpt kanji
痩ける,"<b>Reading:</b> こける<br><br><b>Meanings:</b><br>1. (Ichidan verb; intransitive verb) to become hollow (with age, illness, etc.); to be scrawny; to be thin <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. 私はほほのこけた女性にあった。<br>→ I saw a woman with hollow cheeks.",non_jlpt kanji
鮞,<b>Reading:</b> はららご<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) hard roe (esp. salmon) <i>(word usually written using kana alone)</i>,non_jlpt kanji
吭,<b>Reading:</b> ふえ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) windpipe <i>(archaic)</i>,non_jlpt kanji
鐸,"<b>Reading:</b> たく, すず, ぬりて, ぬて, さなき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) duo (ancient Chinese bell with a clapper and a long handle)<br>2. (noun (common) (futsuumeishi)) large wind bell",non_jlpt kanji
磬,"<b>Reading:</b> けい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) sounding stone; qing; ancient Chinese chime shaped like a chevron (inverted 'v'), orig. of stone, today often metal, in Japan primarily used at Buddhist temples",non_jlpt kanji
磬,<b>Reading:</b> きん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) inverted copper or iron bell shaped like a bowl (sounded when reciting sutras),non_jlpt kanji
篶,<b>Reading:</b> すず<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Sasamorpha borealis (species of bamboo grass unique to Japan) <i>(archaic)</i><br>2. (noun (common) (futsuumeishi)) shoots of this plant,non_jlpt kanji
稈,<b>Reading:</b> かん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) culm (hollow stem of a grass),non_jlpt kanji
篠,"<b>Reading:</b> しの, しぬ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) thin-culmed dwarf bamboo (growing in clusters)<br>2. (noun (common) (futsuumeishi)) Japanese transverse bamboo flute (high-pitched; usu. with seven holes) <i>(abbreviation)</i><br>3. (noun (common) (futsuumeishi)) sliver (strand of loose fibers)",non_jlpt kanji
瑟,"<b>Reading:</b> しつ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) se (ancient Chinese plucked zither, usu. with 25 or 23 strings)",non_jlpt kanji
襠,"<b>Reading:</b> まち, マチ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) gusset <i>(word usually written using kana alone)</i>",non_jlpt kanji
瀉する,<b>Reading:</b> しゃする<br><br><b>Meanings:</b><br>1. (suru verb - special class; intransitive verb) to have diarrhea <i>(archaic)</i><br>2. (suru verb - special class; intransitive verb) to vomit <i>(archaic)</i>,non_jlpt kanji
煎れる,<b>Reading:</b> いれる<br><br><b>Meanings:</b><br>1. (Ichidan verb; intransitive verb) to be roasted; to be parched<br>2. (Ichidan verb; intransitive verb) to be irritated; to be annoyed <i>(archaic)</i>,non_jlpt kanji
巵,<b>Reading:</b> し<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) zhi (large bowl-shaped ancient Chinese cup with two handles),non_jlpt kanji
帖,"<b>Reading:</b> じょう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) folding book<br>2. (counter) counter for units of paper and nori (48 pages of Mino paper; 20 pages of hanshi; 10 sheets of nori)<br>3. (counter) counter for folding books, folding screens, shields, etc.<br>4. (counter) counter for pairs (of curtains)<br>5. (counter) counter for tatami mats",non_jlpt kanji
Ｈビデオ,<b>Reading:</b> エッチビデオ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) pornographic video; salacious video,non_jlpt kanji
蟹瞞,"<b>Reading:</b> かにだまし, カニダマシ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) porcelain crab (any decapod crustacean of family Porcellanidae) <i>(word usually written using kana alone)</i>",non_jlpt kanji
毀れる,<b>Reading:</b> こぼれる<br><br><b>Meanings:</b><br>1. (Ichidan verb; intransitive verb) to be chipped; to be nicked <i>(word usually written using kana alone)</i>,non_jlpt kanji
罫,"<b>Reading:</b> けい, け<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) rule; (ruled) line<br>2. (noun (common) (futsuumeishi)) line (on a go board, shogi board, etc.)",non_jlpt kanji
抉る,"<b>Reading:</b> こじる<br><br><b>Meanings:</b><br>1. (Godan verb with 'ru' ending; Ichidan verb; transitive verb) to pry; to prize; to prise [抉る is generally v5r, while 抉じる is v1] <i>(word usually written using kana alone)</i>",non_jlpt kanji
抉る,<b>Reading:</b> くじる<br><br><b>Meanings:</b><br>1. (Godan verb with 'ru' ending; transitive verb) to stick into and move around; to dig around in; to pick (i.e. one's teeth) <i>(word usually written using kana alone)</i>,non_jlpt kanji
鼠黐,"<b>Reading:</b> ねずみもち, ねずもち, ネズミモチ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Japanese privet (Ligustrum japonicum) <i>(word usually written using kana alone)</i>",non_jlpt kanji
アメリカ梯沽,"<b>Reading:</b> アメリカでいご, アメリカデイゴ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) cockspur coral tree (Erythrina crista-galli) <i>(word usually written using kana alone)</i>",non_jlpt kanji
ＧＡＴＴ,<b>Reading:</b> ガット<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) General Agreement on Tariffs and Trade; GATT<br><br><b>Examples:</b><br>1. ガットの新決議案はかなりの衝撃を与える可能性があります。<br>→ New GATT resolutions could create a real shake-up.,non_jlpt kanji
扨も,<b>Reading:</b> さても<br><br><b>Meanings:</b><br>1. (interjection (kandoushi)) oh my; dear me; wow; indeed; truly <i>(word usually written using kana alone)</i>,non_jlpt kanji
苫,"<b>Reading:</b> とま<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) woven mat (of sedge, hay, etc.)",non_jlpt kanji
萼,"<b>Reading:</b> がく, うてな<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) calyx",non_jlpt kanji
菱,"<b>Reading:</b> ひし, ヒシ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) water caltrop (esp. Trapa japonica); water chestnut<br>2. (noun (common) (futsuumeishi)) caltrop (weapon)",non_jlpt kanji
いちい樫,"<b>Reading:</b> いちいがし, イチイガシ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Quercus gilva (species of oak) <i>(word usually written using kana alone)</i>",non_jlpt kanji
籬,<b>Reading:</b> まがき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) roughly woven fence,non_jlpt kanji
薑,<b>Reading:</b> はじかみ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) ginger (Zingiber officinale) [esp. 薑] <i>(archaic)</i><br>2. (noun (common) (futsuumeishi)) Japanese pepper (Zanthoxylum piperitum) [esp. 椒],non_jlpt kanji
螠,"<b>Reading:</b> ゆむし, ユムシ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) echiurid; spoon worm <i>(word usually written using kana alone)</i><br>2. (noun (common) (futsuumeishi)) fat innkeeper worm (Urechis unicinctus); penis fish <i>(word usually written using kana alone)</i>",non_jlpt kanji
ＷＡＮ,<b>Reading:</b> ワン<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) wide area network; WAN,non_jlpt kanji
ＬＥＤ,"<b>Reading:</b> エル・イー・ディー, エルイーディー<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) light-emitting diode; LED",non_jlpt kanji
ＲＡＳ,"<b>Reading:</b> ラス<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) remote access service; RAS<br>2. (noun (common) (futsuumeishi)) reliability, availability, serviceability; RAS",non_jlpt kanji
ｅラーニング,<b>Reading:</b> イーラーニング<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) e-learning,non_jlpt kanji
奸,<b>Reading:</b> かん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); adjectival nouns or quasi-adjectives (keiyodoshi)) cunning and wickedness<br>2. (noun (common) (futsuumeishi)) cunning and wicked person,non_jlpt kanji
オールＡ,<b>Reading:</b> オールエー<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) straight As; all As<br><br><b>Examples:</b><br>1. 彼の通信簿はオールＡだよ。<br>→ He has a straight-A report card.,non_jlpt kanji
ＩＤ,"<b>Reading:</b> アイ・ディー, アイディー<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) identification; ID; identity",non_jlpt kanji
ＰＶ,"<b>Reading:</b> ピー・ブイ, ピーブイ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) promotional video; music video<br>2. (noun (common) (futsuumeishi)) page view",non_jlpt kanji
捧ぐ,<b>Reading:</b> ささぐ<br><br><b>Meanings:</b><br>1. (Nidan verb (lower class) with 'gu' ending (archaic); transitive verb) to lift up; to hold up; to hold above eye level<br>2. (Nidan verb (lower class) with 'gu' ending (archaic); transitive verb) to give; to offer; to consecrate<br>3. (Nidan verb (lower class) with 'gu' ending (archaic); transitive verb) to devote; to sacrifice; to dedicate,non_jlpt kanji
ＬＡＰ,<b>Reading:</b> ラップ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) link access protocol; LAP,non_jlpt kanji
鯤,<b>Reading:</b> こん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) kun (giant fish said to be able to turn into a bird),non_jlpt kanji
焙じる,<b>Reading:</b> ほうじる<br><br><b>Meanings:</b><br>1. (Ichidan verb; transitive verb) to roast (i.e. tea leaves),non_jlpt kanji
焙ずる,<b>Reading:</b> ほうずる<br><br><b>Meanings:</b><br>1. (Ichidan verb - zuru verb (alternative form of -jiru verbs); transitive verb) to roast (i.e. tea leaves) <i>(rare term)</i>,non_jlpt kanji
ＤＭ,"<b>Reading:</b> ディー・エム, ディーエム<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) direct mail <i>(abbreviation)</i><br>2. (noun (common) (futsuumeishi)) direct message <i>(abbreviation)</i>",non_jlpt kanji
嗄れ嗄れ,<b>Reading:</b> かれがれ<br><br><b>Meanings:</b><br>1. (adjectival nouns or quasi-adjectives (keiyodoshi)) hoarse; hoarse-voiced,non_jlpt kanji
薩埵,<b>Reading:</b> さった<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) sattva (sentient beings)<br>2. (noun (common) (futsuumeishi)) bodhisattva <i>(abbreviation)</i><br>3. (noun (common) (futsuumeishi)) Vajrasattva <i>(abbreviation)</i>,non_jlpt kanji
垢,"<b>Reading:</b> く<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) klesha (polluting thoughts such as greed, hatred and delusion, which result in suffering)",non_jlpt kanji
喧々諤々,<b>Reading:</b> けんけんがくがく<br><br><b>Meanings:</b><br>1. ('taru' adjective; adverb taking the 'to' particle) tumultuous (with everyone voicing their opinions simultaneously); uproarious <i>(yojijukugo)</i>,non_jlpt kanji
ＩＣカード,<b>Reading:</b> アイシーカード<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) IC card; smart card; chip card,non_jlpt kanji
唾する,<b>Reading:</b> つばする<br><br><b>Meanings:</b><br>1. (suru verb - included; intransitive verb) to spit,non_jlpt kanji
ＡＯ,"<b>Reading:</b> エー・オー, エーオー<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) admissions office <i>(abbreviation)</i>",non_jlpt kanji
呪,<b>Reading:</b> じゅ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) spell; curse<br>2. (noun (common) (futsuumeishi)) dharani; mantra,non_jlpt kanji
笈摺,"<b>Reading:</b> おいずり, おいずる<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) thin, sleeveless overgarment worn by pilgrims",non_jlpt kanji
幢,"<b>Reading:</b> はたほこ, はたぼこ, どう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) long-handled Chinese spear bearing a small flag<br>2. (noun (common) (futsuumeishi)) banner; hanging",non_jlpt kanji
ＭＩＭＥ,<b>Reading:</b> マイム<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Multipurpose Internet Mail Extension; MIME,non_jlpt kanji
マーシャルのｋ,<b>Reading:</b> マーシャルのケー<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Marshallian k (ratio of monetary base and nominal GNP),non_jlpt kanji
眇たる,<b>Reading:</b> びょうたる<br><br><b>Meanings:</b><br>1. (pre-noun adjectival (rentaishi)) small; minute; tiny; little; insignificant,non_jlpt kanji
凄く,"<b>Reading:</b> すごく<br><br><b>Meanings:</b><br>1. (adverb (fukushi)) extremely; very; terribly; awfully; tremendously; incredibly; immensely <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. 「スーはあなたのことすごく怒っているわよ」そのウェイトレスは言うのであった。<br>→ ""Sue's very angry with you,"" my new waitress said.",non_jlpt kanji
痩せた,<b>Reading:</b> やせた<br><br><b>Meanings:</b><br>1. (noun or verb acting prenominally) thin; slim; skinny<br>2. (noun or verb acting prenominally) barren; infertile; sterile,non_jlpt kanji
ＡＴＭ,"<b>Reading:</b> エー・ティー・エム, エーティーエム<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) automatic teller machine; ATM; automated teller machine<br>2. (noun (common) (futsuumeishi)) asynchronous transfer mode; ATM<br>3. (noun (common) (futsuumeishi)) anti-tank missile; ATM",non_jlpt common kanji
ＢＳＥ,"<b>Reading:</b> ビー・エス・イー, ビーエスイー<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) bovine spongiform encephalopathy; BSE; mad cow disease",non_jlpt kanji
莧,"<b>Reading:</b> ひゆ, ひょう, ヒユ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Joseph's-coat (Amaranthus tricolor); tampala <i>(word usually written using kana alone)</i>",non_jlpt kanji
△,"<b>Reading:</b> さんかく<br><br><b>Meanings:</b><br>1. (unclassified) not entirely wrong but not entirely right; so-so; average [as a mark for homework, etc.]",non_jlpt kanji
ＵＳＢハブ,"<b>Reading:</b> ユーエスビーハブ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) USB hub<br><br><b>Examples:</b><br>1. こういう風に合体すれば、１４ポートのＵＳＢハブになります。<br>→ If you combine them in this way, you get a 14 port USB hub.",non_jlpt kanji
