word,back,tags
外来魚,<b>Reading:</b> がいらいぎょ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) introduced (non-native) fish species,N5 kanji
大口バス,"<b>Reading:</b> おおくちバス, おおぐちバス, オオクチバス, オオグチバス<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) largemouth bass (Micropterus salmoides); bigmouth bass",N5 kanji
日本社会,<b>Reading:</b> にほんしゃかい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Japanese society,N5 common kanji
何にでも,"<b>Reading:</b> なんにでも, なににでも<br><br><b>Meanings:</b><br>1. (adverb (fukushi)) everything; for (to) everything; (in) anything<br><br><b>Examples:</b><br>1. 要するに彼は何にでも飽きるのだ。<br>→ In a word, he tires of everything.",N5 kanji
アイルランド人,<b>Reading:</b> アイルランドじん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Irish person; Irishman; Irishwoman,N5 kanji
かと言って,"<b>Reading:</b> かといって<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.)) having said that; on the other hand; (but) then; (but) still <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. 一方では君は間違っている。かといって、私はそのことであなたを責めることはできない。<br>→ On the one hand, you are wrong, but on the other hand, I can't blame you for that.",N5 common kanji
大鷲,"<b>Reading:</b> おおわし, オオワシ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Steller's sea eagle (Haliaeetus pelagicus) <i>(word usually written using kana alone)</i>",N5 kanji
中トロ,"<b>Reading:</b> ちゅうトロ, ちゅうとろ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) medium-fatty tuna",N5 kanji
まとめ買い,<b>Reading:</b> まとめがい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb) bulk buying; buying in quantity; stocking up (on),N5 kanji
サンスクリット語,<b>Reading:</b> サンスクリットご<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Sanskrit,N5 kanji
四諦,<b>Reading:</b> したい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) The Four Noble Truths,N5 kanji
と言うと,"<b>Reading:</b> というと<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.)) when it comes to ...; if one were to speak of ...; when one hears ... <i>(word usually written using kana alone)</i><br>2. (expressions (phrases, clauses, etc.); conjunction) by ... you mean ...; when you say ... you mean that ...; so that means [sometimes in sentence-initial position] <i>(word usually written using kana alone)</i><br>3. (expressions (phrases, clauses, etc.)) whenever ...; if it's ... then (without fail) [indicates that what follows is inevitable] <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. 住宅事情はと言うと、日本はとても貧しい状態だ。<br>→ As far housing goes, it is very poor in Japan.<br>2. ダーウィンというと「種の起源」を連想する。<br>→ We associate the name of Darwin with The Origin of Species.",N5 kanji
足がすくむ,"<b>Reading:</b> あしがすくむ<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.); Godan verb with 'mu' ending) to freeze (from fear); to be unable to (too frightened to) run",N5 kanji
いざという時,"<b>Reading:</b> いざというとき<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.); noun (common) (futsuumeishi); adverb (fukushi)) at the critical moment; when the time comes; when it's most important; when necessary; in an emergency; when push comes to shove<br><br><b>Examples:</b><br>1. いざというときのためにお金をためておきなさい。<br>→ Put aside money for a rainy day.",N5 kanji
どちらかと言うと,"<b>Reading:</b> どちらかというと<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.)) if anything; if pushed I'd say; if I had to say <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. 私の好みはどちらかというと牛肉ですね。<br>→ I have a predilection for beef.",N5 common kanji
どちらかと言えば,"<b>Reading:</b> どちらかといえば<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.)) if anything; if pushed I'd say; if I had to say <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. 今日はどちらかといえば、気分が良い。<br>→ Today he is better, if anything.",N5 kanji
小さな,<b>Reading:</b> ちいさな<br><br><b>Meanings:</b><br>1. (pre-noun adjectival (rentaishi)) small; little; tiny<br><br><b>Examples:</b><br>1. その犬は小さな男の子に向かって唸った。<br>→ The dog growled at a little boy.,N5 common kanji
と言っても,<b>Reading:</b> といっても<br><br><b>Meanings:</b><br>1. (conjunction) although I say; although one might say; although called <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. 彼女は歌手といってもお粗末なものだ。<br>→ She is a poor excuse for a singer.,N5 common kanji
もう少しで,"<b>Reading:</b> もうすこしで<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.)) almost; nearly; close to<br><br><b>Examples:</b><br>1. 私はもう少しで優勝するところだった。<br>→ I was within an ace of winning.",N5 kanji
と言うことはない,"<b>Reading:</b> ということはない<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.)) it is not possible (to, that); there is no such thing as <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. アイディアが足りないということはない。<br>→ There is no shortage of ideas.",N5 common kanji
話のわかる,"<b>Reading:</b> はなしのわかる<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.); noun or verb acting prenominally) down to earth; reasonable<br><br><b>Examples:</b><br>1. 社長は話の分かるタイプの人だ。<br>→ The president is a down-to-earth kind of man.",N5 kanji
話がわかる,"<b>Reading:</b> はなしがわかる<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.); Godan verb with 'ru' ending) down to earth; reasonable; able to deal with",N5 kanji
大っきい,<b>Reading:</b> おっきい<br><br><b>Meanings:</b><br>1. (adjective (keiyoushi)) big; large; great <i>(word usually written using kana alone; colloquial)</i>,N5 common kanji
火ばさみ,<b>Reading:</b> ひばさみ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) fire tongs<br><br><b>Examples:</b><br>1. 火ばさみで人差し指をやけどした。<br>→ I burned my forefinger on fire tongs.,N5 kanji
８３会,"<b>Reading:</b> はちさんかい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) collectively, the 83 new LDP members of parliament elected in the Sept. 2005 general election",N5 kanji
大学校,<b>Reading:</b> だいがっこう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) educational facility established in affiliation with a government agency,N5 kanji
おくびにも出さない,"<b>Reading:</b> おくびにもださない<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.); adjective (keiyoushi)) showing no sign of; not giving the slightest indication of; saying nothing at all about; not breathing a word of",N5 kanji
甥っ子,<b>Reading:</b> おいっこ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) nephew <i>(familiar language)</i>,N5 kanji
生食,"<b>Reading:</b> せいしょく, なましょく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb) eating (something) raw",N5 kanji
外小股,<b>Reading:</b> そとこまた<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) over-thigh scooping body drop,N5 kanji
上手捻り,<b>Reading:</b> うわてひねり<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) twisting overarm throw,N5 kanji
下手捻り,<b>Reading:</b> したてひねり<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) twisting underarm throw,N5 kanji
小手捻り,<b>Reading:</b> こてひねり<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) arm-locking twist down,N5 kanji
後ろもたれ,<b>Reading:</b> うしろもたれ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) backward lean out,N5 kanji
つき手,<b>Reading:</b> つきて<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) hand touch down,N5 kanji
前褌,<b>Reading:</b> まえみつ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) front of a mawashi,N5 kanji
中剃り,"<b>Reading:</b> なかぞり, なかずり, ちゅうぞり<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru) shaving the very top of the head",N5 kanji
塵手水,"<b>Reading:</b> ちりちょうず<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) ritual gestures (squatting, clapping, etc.) indicating that a fight will be clean",N5 kanji
一気飲み,<b>Reading:</b> いっきのみ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb) chugging (a glassful of) a drink in one go,N5 kanji
五十日,<b>Reading:</b> ごとおび<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) days of the month ending in 5 or 0 (when payments are often due),N5 kanji
カッと来る,"<b>Reading:</b> カッとくる, かっとくる<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.); Kuru verb - special class) to be made angry; to fly into a rage <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. 彼女の言葉にかっときた。<br>→ Her words made me mad.",N5 kanji
何であれ,"<b>Reading:</b> なんであれ<br><br><b>Meanings:</b><br>1. (conjunction) whatever; no matter what<br><br><b>Examples:</b><br>1. なんであれ物事の本体を捕らえる事が肝心だ。<br>→ No matter what the problem is, it's essential to get at the heart of the matter.",N5 kanji
柝が入る,"<b>Reading:</b> きがはいる<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.); Godan verb with 'ru' ending) clapping with wooden clappers (to signal the beginning or end of a performance) <i>(rare term)</i>",N5 kanji
前捌き,"<b>Reading:</b> まえさばき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) battling to knock away the hands of one's opponent, in order to achieve an advantageous position",N5 kanji
口枷,<b>Reading:</b> くちかせ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) (mouth) gag; muzzle <i>(vulgar expression or word)</i>,N5 kanji
今こそ,<b>Reading:</b> いまこそ<br><br><b>Meanings:</b><br>1. (adverb (fukushi)) now is the time<br><br><b>Examples:</b><br>1. 今こそ一気に取引をまとめるときだ。<br>→ Now is the time to clinch the deal.,N5 kanji
学校名,<b>Reading:</b> がっこうめい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) school name,N5 common kanji
と言って聞かない,"<b>Reading:</b> といってきかない<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.); adjective (keiyoushi)) insisting<br><br><b>Examples:</b><br>1. 彼女は、私がそこへ行くようにと言って聞かなかった。<br>→ She insisted on my going there.",N5 kanji
小父,<b>Reading:</b> おじ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) old man; mister [vocative; used with suffix さん or 様] <i>(word usually written using kana alone; familiar language)</i>,N5 kanji
小母,<b>Reading:</b> おば<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) old lady; ma'am [vocative; usu. used with suffix さん or 様] <i>(familiar language; word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. かつてのアイドルも４０過ぎるとただのおばさんか。<br>→ Former pop stars are just plain old women by the time they're 40.,N5 kanji
姪っ子,<b>Reading:</b> めいっこ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) niece <i>(familiar language)</i>,N5 kanji
デジ一,"<b>Reading:</b> デジいち, デジイチ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) digital single-lens reflex camera; DSLR camera <i>(word usually written using kana alone; abbreviation)</i>",N5 kanji
鞍上,<b>Reading:</b> あんじょう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no') on top of a saddle,N5 kanji
左袒,<b>Reading:</b> さたん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb) friendship; allegiance; support <i>(archaic)</i>,N5 kanji
二豎,<b>Reading:</b> にじゅ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) demon of ill health; disease <i>(archaic)</i>,N5 kanji
何よりも,"<b>Reading:</b> なによりも, なんよりも<br><br><b>Meanings:</b><br>1. (adverb (fukushi)) more than anything; above all else<br><br><b>Examples:</b><br>1. 何よりも走ることが好きです。<br>→ I love to jog more than anything else in the world.",N5 kanji
日西,<b>Reading:</b> にっせい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Japan and Spain; Japanese-Spanish<br><br><b>Examples:</b><br>1. スペイン語翻訳（日西+西日）お見積もり無料。<br>→ Free estimate for Spanish translations (Jp to S and S to Jp).,N5 kanji
西日,"<b>Reading:</b> せいにち<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Spanish-Japanese (dictionary, translation, etc.)<br><br><b>Examples:</b><br>1. スペイン語翻訳（日西+西日）お見積もり無料。<br>→ Free estimate for Spanish translations (Jp to S and S to Jp).",N5 kanji
がめ子,"<b>Reading:</b> がめこ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) chintzy, money-grubbing girl",N5 kanji
コスト安,<b>Reading:</b> コストやす<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no') low cost,N5 kanji
新年おめでとう,"<b>Reading:</b> しんねんおめでとう<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.)) Happy New Year",N5 kanji
新年おめでとうございます,"<b>Reading:</b> しんねんおめでとうございます<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.)) Happy New Year",N5 kanji
ド下手,<b>Reading:</b> どべた<br><br><b>Meanings:</b><br>1. (adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi)) very unskillful; extremely awkward,N5 kanji
６００,<b>Reading:</b> ろっぴゃく<br><br><b>Meanings:</b><br>1. (numeric) 600; six hundred,N5 kanji
円高ドル安,<b>Reading:</b> えんだかドルやす<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) appreciation of the yen against the (American) dollar,N5 kanji
足りない,<b>Reading:</b> たりない<br><br><b>Meanings:</b><br>1. (adjective (keiyoushi)) insufficient; not enough; lacking<br>2. (adjective (keiyoushi)) dim-witted; slow; stupid<br><br><b>Examples:</b><br>1. 寝が足りないので、今日は早めに寝ます。<br>→ Because of my lack of sleep I'm going to bed early tonight.,N5 kanji
円安ドル高,<b>Reading:</b> えんやすドルだか<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) depreciation of the yen against the (American) dollar,N5 kanji
生剥,"<b>Reading:</b> なまはげ, ナマハゲ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) namahage; folklore demon of the Oga Peninsula (people dress up as them on New Year's Eve to admonish children) <i>(word usually written using kana alone)</i>",N5 kanji
新古,"<b>Reading:</b> しんこ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no') old and new (thing); old, but unused",N5 kanji
間,"<b>Reading:</b> けん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) ken (6 shaku, approx. 1.818 m)<br>2. (counter) counter used to number the gaps between pillars",N5 kanji
食む,"<b>Reading:</b> はむ<br><br><b>Meanings:</b><br>1. (Godan verb with 'mu' ending; transitive verb) to eat (fodder, grass, etc.) <i>(word usually written using kana alone)</i><br>2. (Godan verb with 'mu' ending; transitive verb) to receive (a salary); to receive a stipend from one's lord <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. 牛が野原で草をはんでいた。<br>→ Cattle were grazing in the field.",N5 kanji
分の,"<b>Reading:</b> ぶんの<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.); suffix) -th (e.g. one fifth) [indicates a fraction, e.g. ５分の１ signifies one fifth]<br><br><b>Examples:</b><br>1. マイクロファイバークロスは、髪の毛の１００分の１という細さの繊維で編みあげられたクロスです。<br>→ Microfibre cloth is cloth woven from fibres as narrow as a hundredth of the width of a hair.",N5 kanji
樋川,"<b>Reading:</b> ひがわ, ひがあ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) (water) spring",N5 kanji
立食パーティー,<b>Reading:</b> りっしょくパーティー<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) (standing) buffet party,N5 kanji
アイヌ語,<b>Reading:</b> アイヌご<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Ainu (language),N5 kanji
半ドア,<b>Reading:</b> はんドア<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) incompletely closed (car) door; half-opened (car) door; improperly closed door; door left ajar,N5 kanji
と言えど,"<b>Reading:</b> といえど<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.)) be (that) as it may; having said that <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. われわれは何人といえど、自分が属している社会という組織から自分を切り離すことは出来ない。<br>→ No one of us can cut himself off from the body of the community to which he belongs.",N5 kanji
後,"<b>Reading:</b> ご<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun, used as a suffix; adverb (fukushi)) after<br><br><b>Examples:</b><br>1. １週間後に、その家は倒壊した。<br>→ Down fell the house a week later.",N5 common kanji
三日と上げず,"<b>Reading:</b> みっかとあげず<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.)) almost every day; constantly",N5 kanji
藪柑子,"<b>Reading:</b> やぶこうじ, ヤブコウジ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) spearflower (Ardisia japonica) <i>(word usually written using kana alone)</i>",N5 kanji
ジト目,<b>Reading:</b> ジトめ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) (stare or glare with) scornful eyes; reproachful eyes; disgusted eyes <i>(manga slang)</i>,N5 kanji
日本オオカミ,"<b>Reading:</b> にほんオオカミ, にほんおおかみ, ニホンオオカミ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Japanese wolf (Canis lupus hodophilax; extinct) <i>(word usually written using kana alone)</i>",N5 kanji
ウイグル語,<b>Reading:</b> ウイグルご<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Uighur (language); Uigur; Uygur,N5 kanji
ジャワ語,<b>Reading:</b> ジャワご<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Javanese (language),N5 kanji
ベトナム語,<b>Reading:</b> ベトナムご<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Vietnamese (language),N5 kanji
生擒,<b>Reading:</b> せいきん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru) capturing something alive <i>(rare term)</i>,N5 kanji
日本アルプス,<b>Reading:</b> にほんアルプス<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) the Japanese Alps,N5 kanji
モンゴル語,<b>Reading:</b> モンゴルご<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Mongolian (language),N5 kanji
中鷺,<b>Reading:</b> ちゅうさぎ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) intermediate heron (Mesophoyx intermedia),N5 kanji
小鷺,<b>Reading:</b> こさぎ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) little egret (Egretta garzetta) <i>(word usually written using kana alone)</i>,N5 kanji
モンゴル国,<b>Reading:</b> モンゴルこく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Mongolia (country),N5 kanji
六つ時,"<b>Reading:</b> むつどき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) (approx.) six o'clock (am or pm, old time system) <i>(archaic)</i>",N5 kanji
七つ時,"<b>Reading:</b> ななつどき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) (approx.) four o'clock (am or pm, old time system) <i>(archaic)</i>",N5 kanji
八つ時,<b>Reading:</b> やつどき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) two o'clock (old time system) <i>(archaic)</i>,N5 kanji
大篆,<b>Reading:</b> だいてん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) large seal script (dating from China's Spring and Autumn period onward),N5 kanji
小篆,<b>Reading:</b> しょうてん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) small seal script (arising during China's Warring States period),N5 kanji
後出し,"<b>Reading:</b> あとだし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb) waiting to see one's opponent's move before doing anything (e.g. as a disallowed act in rock, paper, scissors)<br>2. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb) bringing something up after the fact; revealing something afterwards; holding back until the last minute<br><br><b>Examples:</b><br>1. 「じゃんけんね」「ぐー」「ちょ・・パー」「後出しかよ！」<br>→ ""Rock-paper-scissors, OK?"" ""Rock."" ""Sciss... paper."" ""You cheated!""",N5 kanji
見る間に,"<b>Reading:</b> みるまに<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.)) quickly, suddenly (while one is watching); before one's eyes",N5 kanji
藪の中,"<b>Reading:</b> やぶのなか<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.); noun (common) (futsuumeishi)) being a mystery (due to conflicting testimony); being unknown; in a grove [from the title of a short story by Ryūnosuke Akutagawa]",N5 kanji
そう来なくっちゃ,"<b>Reading:</b> そうこなくっちゃ<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.)) I thought so; I suspected as much; just as I thought; now you're talking; that's the spirit <i>(colloquial; word usually written using kana alone)</i>",N5 kanji
来るべき,<b>Reading:</b> きたるべき<br><br><b>Meanings:</b><br>1. (noun or verb acting prenominally) expected to arrive (occur) in the near future<br><br><b>Examples:</b><br>1. 私は彼が来たるべき入試に合格することを確信している。<br>→ I am sure of his passing the coming entrance examination.,N5 kanji
金椀,"<b>Reading:</b> かなまり, かなわん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) small metal bowl",N5 kanji
人,<b>Reading:</b> にん<br><br><b>Meanings:</b><br>1. (counter) counter for people<br><br><b>Examples:</b><br>1. ２００人の人が昨年コレラで死んだ。<br>→ Two hundred people died of cholera last year.,N5 common kanji
後翅,<b>Reading:</b> こうし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) hindwing,N5 kanji
目くらまし,<b>Reading:</b> めくらまし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) blinding someone's eyes (to make an escape)<br>2. (noun (common) (futsuumeishi)) smoke screen; distraction; deceptive means<br>3. (noun (common) (futsuumeishi)) magic (trick); sleight of hand <i>(dated term)</i>,N5 kanji
上へ上へ,<b>Reading:</b> うえへうえへ<br><br><b>Meanings:</b><br>1. (nouns which may take the genitive case particle 'no'; adverb taking the 'to' particle) higher and higher,N5 kanji
ギリシャ人,"<b>Reading:</b> ギリシャじん, ギリシアじん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Greek (person)",N5 kanji
立大,<b>Reading:</b> りつだい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) private university <i>(abbreviation)</i>,N5 kanji
今を生きる,"<b>Reading:</b> いまをいきる<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.); Ichidan verb) to make the most of the present; to live for the moment; to seize the day",N5 kanji
飲み,"<b>Reading:</b> のみ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) drink; drinking<br>2. (noun (common) (futsuumeishi)) spigot; tap (in a cask, etc.)<br>3. (noun (common) (futsuumeishi)) stock market bucketing<br>4. (noun (common) (futsuumeishi)) bookmaking",N5 kanji
生きる道,"<b>Reading:</b> いきるみち<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.); noun (common) (futsuumeishi)) way of life",N5 kanji
クレジットカード会社,<b>Reading:</b> クレジットカードがいしゃ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) credit card company,N5 kanji
目の上のこぶ,"<b>Reading:</b> めのうえのこぶ<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.); noun (common) (futsuumeishi)) a thorn in one's side; a pain in the butt (often someone higher in rank, ability, etc.); nuisance; something in the way <i>(idiomatic expression)</i>",N5 kanji
目の上のたんこぶ,"<b>Reading:</b> めのうえのたんこぶ<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.)) a thorn in one's side; a pain in the butt (often someone higher in rank, ability, etc.); a person standing in one's way; a superior who obstructs one's freedom of action",N5 kanji
足ひれ,"<b>Reading:</b> あしひれ, あしヒレ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) swimfin; (diving) fin; (diving) flipper",N5 kanji
月,"<b>Reading:</b> げつ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Monday <i>(abbreviation)</i><br><br><b>Examples:</b><br>1. 私は、月・水・金と一日おきに仕事をします。<br>→ I work every other day: Monday, Wednesday, and Friday.",N5 kanji
小,<b>Reading:</b> こ<br><br><b>Meanings:</b><br>1. (prefix) small; little; slight<br>2. (prefix) slightly less than; just about<br>3. (prefix) somewhat; somehow<br>4. (prefix) minor; petty [sometimes derogatory],N5 common kanji
水,"<b>Reading:</b> すい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Wednesday <i>(abbreviation)</i><br>2. (noun (common) (futsuumeishi)) shaved ice (served with flavored syrup)<br>3. (noun (common) (futsuumeishi)) water (fifth of the five elements)<br><br><b>Examples:</b><br>1. 私は、月・水・金と一日おきに仕事をします。<br>→ I work every other day: Monday, Wednesday, and Friday.",N5 kanji
名,"<b>Reading:</b> めい<br><br><b>Meanings:</b><br>1. (counter) counter for people (usu. seating, reservations and such) <i>(honorific or respectful (sonkeigo) language)</i><br>2. (noun (common) (futsuumeishi)) first name<br>3. (prefix) famous; great<br>4. (suffix) name<br>5. (noun (common) (futsuumeishi)) noun [part of speech tag used in dictionaries] <i>(abbreviation)</i><br><br><b>Examples:</b><br>1. その事故の犠牲者数は死者５名、負傷者１００名であった。<br>→ The toll from the accident was 5 persons dead and 100 persons injured.<br><br>1. 君のせっかくの名講義は猫に小判だったね。<br>→ Your wonderful lecture was pearls before swine.",N5 kanji
メキシコ人,<b>Reading:</b> メキシコじん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Mexican (person)<br><br><b>Examples:</b><br>1. 彼はメキシコ人なので英語の発音はスペイン風になる。<br>→ He pronounces English words in Spanish fashion because he is a Mexican.,N5 kanji
人気,<b>Reading:</b> じんき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) prevailing mood of a locality; emotional climate of a district,N5 kanji
右フック,<b>Reading:</b> みぎフック<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) right hook,N5 kanji
左フック,<b>Reading:</b> ひだりフック<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) left hook,N5 kanji
木べら,<b>Reading:</b> きべら<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) wooden spatula,N5 kanji
薊芥子,"<b>Reading:</b> あざみげし, アザミゲシ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Mexican prickly poppy (Argemone mexicana) <i>(word usually written using kana alone)</i>",N5 kanji
古書店,<b>Reading:</b> こしょてん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) secondhand bookshop; antiquarian bookshop,N5 kanji
人の口,"<b>Reading:</b> ひとのくち<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.)) what people say; rumours; public opinion",N5 kanji
飲むべ,<b>Reading:</b> のむべ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) person who likes to drink <i>(word usually written using kana alone)</i>,N5 kanji
